subject_id	site	rater_1	rater_2	rater_3	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
50012	PITT	0.0	n/a	1	0.396426895395067	3.015633602874772	0.6126767801154347	224.290771484375	3.901726267818381	3.792237836912393	4.029344832713754	3.883596133828996	0.2112267687960441	0.4162174611552734	0.3725557700486824	0.9176142811775208	0.4590586245059969	0.0	0.0037645141889631	28.62063863395517	15.208027451221437	20.548678705486303	176	256	256	1.1598651414981942	8.504576033569474	10.255161524471449	21.10104339834668	8.378001654887726	20.191846441520067	19.08397700139162	28.682082907767075	1.0500000715255735	1.05078125	1.05078125	0.8223903928514567	22.841442108154297	40.719757080078125	37.59235000610352	2217377.0	8.45002498626709	83.39934082031246	23.18705940246582	39.53329022971039	101.41571807861328	353.549072265625	292.1004638671875	13468.0	184.15553359985356	575.8156463623045	251.83067321777344	0.3895330122299008	73.84207916259766	711.65771484375	703.9921875	15236.0	586.5684356689453	865.6918487548828	82.77532958984375	0.8662214688029315	43.505653381347656	999.7316284179688	1000.0057373046876	187103.0	921.4331909179688	1075.9989990234376	47.39116668701172	0.2364872246980667	0.5084523558616638	0.5537334680557251	0.5476717712819689
50013	PITT	0.0	n/a	1	0.3363025675261791	3.6817238242102577	0.5825953126557543	257.105224609375	3.616569650106938	3.5852664224397737	3.6525204460966543	3.6119220817843862	0.1534669527200557	0.4980982968525963	0.3484347504273479	1.0972660779953003	0.5119433611631392	0.0	0.004310265543448	39.36153012436633	14.311534494052925	21.796728656489915	176	256	256	0.6720450630853105	10.307303525619158	9.483513897321735	17.47119310326074	10.927622823787626	20.847358059494	20.960484702051005	31.10647322287139	1.0500000715255735	1.05078125	1.05078125	4.145645319245004	21.06147003173828	37.990234375	34.695526123046875	2758163.0	7.572191905975342	78.63177490234375	22.819673538208008	25.52699377086534	141.3207244873047	469.6100158691406	351.3036499023437	10363.0	192.38583984375	1143.5589477539024	522.7130126953125	0.5110011685829448	60.87989807128906	673.14990234375	670.2055053710938	52192.0	571.5347106933593	785.4601684570312	65.02176666259766	1.2305053084486604	50.03683090209961	998.7276000976562	1000.017822265625	158442.0	900.9698272705078	1088.4922424316403	57.2379150390625	0.2168924957513809	0.5465753078460693	0.540112316608429	0.5748504309357569
50014	PITT	n/a	1.0	1	0.4307766434088939	2.983889520103749	0.5729795000258645	235.65582275390625	3.680904113060568	3.73163784104044	3.635904237918216	3.675170260223049	0.1971649043419588	0.4698242308429496	0.3330108648150914	0.9411545991897584	0.4764760285615921	0.0	0.0012541089876731	30.26373893320448	14.142476866365628	21.98049432530809	176	256	256	1.3002552779780812	8.821745361029924	9.319184625678998	17.83555323802899	9.40005642298698	21.355988586769868	20.390069402328155	30.414163197227623	1.0500000715255735	1.05078125	1.05078125	0.9329392036320372	21.54073715209961	38.43437576293945	35.41466522216797	3109974.0	7.894926047325134	78.90723571777346	21.991403579711918	65.78795520530721	125.20053100585938	359.5534973144531	309.0717468261719	15273.0	177.89687805175782	601.636865234375	237.6930389404297	0.0613894355907329	78.01891326904297	706.35986328125	702.1801147460938	25404.0	581.5906585693359	844.5663146972655	79.59494018554688	0.8616186493302131	50.27961730957031	998.062744140625	1000.0108642578124	151100.0	900.8203216552736	1085.7201049804687	56.06821060180664	0.2316218316555023	0.5221801996231079	0.520844042301178	0.5857128146635469
50015	PITT	n/a	-1.0	1	0.4588645176294168	2.78387648869288	0.6222467870464726	129.67303466796875	3.7352679658385513	3.697780700489632	3.720641189591078	3.787382007434944	0.1963236657700932	0.4598750212236881	0.3438013130062186	1.204922795295715	0.5979393005371093	0.0	0.0035536256634327	30.198767797239928	13.995159215933151	20.637677869422493	176	256	256	1.2359203650056323	8.502220272614181	8.126658779800247	14.641835701780929	6.494251781390568	15.227172007546336	14.594631415031978	22.062470456159037	1.0500000715255735	1.05078125	1.05078125	3.391045711907746	29.69518280029297	53.75739669799805	47.90708923339844	2805443.0	11.860154914855956	115.78772125244136	33.63721466064453	99.72365676811702	112.07711791992188	335.8495178222656	294.3631286621094	17945.0	162.0708251953125	556.4611938476562	238.1665802001953	0.0697016794040732	79.80113220214844	694.7368774414062	690.19775390625	20506.0	568.7100830078125	835.8084259033203	81.17655181884766	0.9486469099748054	62.36503219604492	1000.0569458007812	1000.0194091796876	155735.0	887.3475341796875	1110.493359375	68.29855346679688	0.2382886111736297	0.5251016616821289	0.5302822589874268	0.5309716662869326
50016	PITT	1.0	n/a	1	0.3882368217313746	3.2633901804035923	0.5996309589945441	189.8032073974609	3.9431781419238927	3.9209616376675895	3.949137843866171	3.959434944237918	0.212368634840566	0.4313276336507172	0.3563037315087167	0.8987698554992676	0.4439729809761049	0.0	0.0046384073299105	22.85732731826368	11.967121089772109	17.30719109343071	176	256	256	1.413810787689294	9.303742289233911	10.27913069937468	20.11983902120084	12.291180439687931	19.82090081659652	20.191229998147808	28.461608738158983	1.0500000715255735	1.05078125	1.05078125	2.189928460329588	23.01857566833496	41.07877731323242	37.65083312988281	3477554.0	8.371061182022096	85.0540271759033	24.117467880249023	35.55258137083079	131.59552001953125	458.0797119140625	431.85736083984375	20608.0	211.38370513916016	635.1357208251948	305.4488525390625	0.19404970720027	72.47042083740234	700.541015625	696.418212890625	16884.0	585.7852142333984	831.5418060302734	74.8513412475586	0.7737791096359876	45.396728515625	998.6768188476562	1000.0142211914062	214440.0	914.0494720458984	1077.2521728515624	49.70277786254883	0.2032427340745926	0.4993703663349151	0.5213307738304138	0.5566869268549345
50017	PITT	-1.0	n/a	-1	0.6188622709674936	2.0748186781764626	0.62672975127159	108.02629852294922	3.813481837407164	3.6939521293218616	4.012519256505576	3.733974126394052	0.2094523644119006	0.4320647805061998	0.3584828550818995	1.2276638746261597	0.7109429717063905	1.9917371362234388e-06	0.0039546465335231	25.87494294533146	13.021917582190934	17.916773499758158	176	256	256	1.2159348850899612	7.194459090587223	6.748545278987424	11.835241861285086	6.409273513452584	14.618974656060836	13.828755169712968	20.45801733962548	1.0500000715255735	1.05078125	1.05078125	11.84075676345496	32.02490234375	59.21576690673828	49.99784851074219	3272442.0	10.476086235046388	139.4431045532225	43.81324768066406	53.43102435624924	134.52906799316406	356.07635498046875	313.3032531738281	24359.0	142.04251708984376	599.6934143066405	257.6592102050781	-0.0736196091069301	99.30941772460938	722.4487915039062	714.616455078125	17278.0	570.7152709960938	898.8616302490234	99.32585144042967	1.0874384536570672	77.33168029785156	1008.7256469726562	1000.0452270507812	186180.0	885.4154357910156	1160.1490234375	84.49700927734375	0.2224199324846267	0.4995629489421844	0.5294106006622314	0.5866406869826173
50019	PITT	n/a	-1.0	1	0.422568950028942	2.9511460879289206	0.6306759308316336	142.83372497558594	3.985726168239348	3.915847352301688	4.133505427509294	3.907825724907064	0.2269776696935111	0.4107070909504206	0.3623152393560682	1.2093279361724854	0.5142081260681152	0.0006468550053784	0.0017549835637915	22.326818287423443	12.528557142983283	17.08158451119271	176	256	256	2.305905425348513	10.097559034079566	10.32083664085707	18.55904546314313	7.730311751460504	17.689320079368823	16.71155527359213	24.71503398994707	1.0500000715255735	1.05078125	1.05078125	216.17367660881	26.508262634277344	48.45623016357422	43.55995178222656	3617625.0	10.491361236572269	99.27908630371093	36.76159286499024	65.46315332429994	120.13876342773438	340.5523376464844	312.78546142578125	25274.0	183.01142044067385	558.3198364257812	135.64271545410156	0.1576384946413651	69.39521789550781	717.740478515625	715.7489013671875	15250.0	603.6626922607422	837.9157135009766	70.88103485107422	0.5893293228307814	50.73094177246094	1000.4244384765624	1000.0247802734376	218064.0	911.8814178466796	1089.0201293945313	53.88329315185547	0.2044174373149871	0.4781878590583801	0.5136943459510803	0.6134669128927677
50020	PITT	n/a	1.0	1	0.5768783814633801	2.240915718711273	0.612436590456859	161.82797241210938	3.745803178278338	3.7881711705227454	3.8199577695167286	3.629280594795539	0.210018866367855	0.4269845131269373	0.3629966205052076	1.159952163696289	0.6082229405641557	0.0002479174629293	0.0026541633423452	28.54403223274554	14.666044256819449	20.27831399073396	176	256	256	1.581082557947595	7.386096273790243	8.153518087623672	15.493375431133174	8.026244846574562	17.573604532625332	16.581639473635043	24.14506904170524	1.0500000715255735	1.05078125	1.05078125	3.504293250304679	27.133777618408203	49.13507843017578	44.64858627319336	3061667.0	11.018616485595707	102.532192993164	29.585474014282227	45.16818699895548	140.48916625976562	370.4992980957031	332.42291259765625	15022.0	169.03730239868165	621.1844451904293	210.24319458007807	-0.1539928150566667	98.8234405517578	735.8043212890625	727.8458251953125	14678.0	586.958950805664	911.3039825439452	98.53933715820312	0.9370193584326943	58.18571472167969	1002.5747680664062	1000.01611328125	175816.0	899.9975128173828	1112.7999572753906	64.54457092285156	0.224280759692192	0.5008298754692078	0.5327797532081604	0.537019770085554
50022	PITT	n/a	0.0	1	0.3746180257092532	3.331779638800584	0.5967851140072431	189.20431518554688	3.91623460869112	3.862999736854026	4.023977397769517	3.8617266914498143	0.1993477283240911	0.4546238004072059	0.3460284712687029	0.9789824485778807	0.492394110560417	2.959408804158218e-05	0.0012915017972384	27.56943508319211	13.290812899578183	19.863985368432918	176	256	256	1.4670341165793577	9.40617990182492	9.413875463176202	17.36841237112433	12.235435409923005	19.339057433232277	19.997128849932448	28.416893706642064	1.0500000715255735	1.05078125	1.05078125	13.363526552903206	23.054855346679688	41.78177261352539	38.186180114746094	3375302.0	9.318751430511476	85.383044052124	25.369495391845703	34.58767369906992	137.38262939453125	455.136474609375	430.5762939453125	21112.0	207.4598503112793	641.160400390625	293.4942626953125	0.5123102192444615	67.98605346679688	686.176025390625	680.559326171875	26836.0	576.0397338867188	814.048583984375	72.35101318359375	0.9096014480721376	51.68846893310547	999.044921875	1000.0167846679688	178529.0	901.5278564453124	1090.67060546875	57.57659149169922	0.2149531692266464	0.5225534439086914	0.533339262008667	0.5631413560131863
50023	PITT	n/a	1.0	1	0.3137622283270571	3.9933680291080886	0.5657492466762196	286.2115478515625	3.80088665730028	3.790809265581136	3.8406661710037175	3.7711845353159847	0.176800602927324	0.472227818637458	0.3509715784352179	0.8701977133750916	0.4165487587451935	0.0	0.0043050398480422	31.077097438038717	13.223704288650696	19.782564109646746	176	256	256	1.0796353396667662	10.28898741046478	10.912220994723835	21.368040234039963	13.781023687494812	22.07835413822343	22.950002399105045	32.99062937159689	1.0500000715255735	1.05078125	1.05078125	5.719157392590837	19.858497619628903	35.578468322753906	32.66283416748047	3280876.0	7.225279211997986	73.04215240478516	20.977445602416992	39.9403682720587	134.75103759765625	461.9836120605469	417.73046875	17192.0	200.89567489624025	639.2985473632812	386.9068603515625	0.4714224220357872	61.24566268920898	672.5474243164062	669.2391967773438	55749.0	571.4312622070313	785.6662353515625	65.04364013671875	0.8860458280057895	42.53839492797852	998.5186157226562	1000.0121459960938	184189.0	919.2245483398438	1072.00888671875	46.7993049621582	0.2104567438364029	0.5326207280158997	0.5285261869430542	0.627773577762243
50024	PITT	1.0	1.0	1	0.3483835486212115	3.615114781534666	0.5854907663341328	209.43760681152344	3.845013225662447	3.80631402642972	3.874450557620818	3.8542750929368026	0.2275496817227446	0.4332744614315151	0.3391758568457402	0.9752222895622252	0.4323079586029053	0.0	0.0043794253723507	25.747016196825367	14.280802608477552	21.15084913979169	176	256	256	1.232054372955241	9.945862997206206	10.879983955852898	21.46203449739725	10.293026940586484	22.48551563391416	21.8004583378352	32.62283243900496	1.0500000715255735	1.05078125	1.05078125	1.1963464738756455	20.08226776123047	35.832672119140625	33.206695556640625	3334646.0	7.204288125038147	72.97645568847656	20.375438690185547	52.0519522750914	128.1267852783203	365.5699768066406	315.5180053710937	32764.0	185.54432373046876	569.0234649658202	256.0870666503906	0.1649299746565087	66.58507537841797	692.1572875976562	689.2612915039062	23323.0	583.24697265625	812.7042602539062	69.29981994628906	0.978174283510126	41.67334747314453	997.9450073242188	1000.0062255859376	175916.0	916.5356292724608	1069.8672790527344	46.59406280517578	0.2328788489103317	0.5145728588104248	0.5494511723518372	0.6245730825917793
50025	PITT	0.0	n/a	1	0.4153648685620587	3.171044430894682	0.5462704261443236	283.68212890625	4.171512644290499	4.098694958893802	4.30276996282528	4.113073011152416	0.2452446185611901	0.4146524472563674	0.3401029341824425	0.7720646858215332	0.3414852231740951	0.0	0.0006536807657974	28.84813397442188	17.28249505274546	24.848854786593552	176	256	256	1.4447720265710469	10.485529477504311	11.50834328420502	22.594728348539704	13.617264709708149	26.90906043340187	25.772409255050025	36.79090262204005	1.0500000715255735	1.05078125	1.05078125	2.1140723952403766	17.807231903076172	31.31315422058105	28.529033660888672	3234578.0	6.441314005851745	65.77658653259277	18.721359252929688	53.2357489509732	123.3730239868164	394.6661987304688	370.1302490234375	37751.0	196.8809127807617	562.6691284179688	256.1825256347656	-0.0483088975841972	70.24913787841797	731.69189453125	731.4139404296875	13515.0	618.4106872558593	846.210137939453	69.75202178955078	0.6922460191139157	41.316993713378906	999.5669555664062	1000.0118408203124	149968.0	926.3487854003906	1070.7692321777345	44.258487701416016	0.2130909413099289	0.5054091811180115	0.5555388331413269	0.6769610021182628
50026	PITT	n/a	-1.0	1	0.4466283470792573	2.8934608642753044	0.6039621812720889	185.2984771728516	3.824785770733826	3.698923557554638	3.969560743494424	3.805873011152416	0.2000834754290066	0.4533402842931314	0.346576240277862	1.116416335105896	0.5491638839244843	2.108367689686829e-06	0.0045876804243708	26.377646142645176	12.822747801605312	18.935295109723672	176	256	256	0.7502843389041989	8.610908675818834	8.358774868608853	15.715131591103525	8.072775259680709	18.150339857726035	17.466506322038168	26.17640384870776	1.0500000715255735	1.05078125	1.05078125	2.8793139838446464	25.02824211120605	44.943336486816406	41.27108001708984	3087827.0	8.775323390960695	92.5722801208496	26.38705825805664	23.85129543105984	123.53602600097656	407.4949951171875	308.4050598144531	20032.0	174.62381896972656	684.1285980224611	411.0406494140625	-0.0210355895356832	79.81764221191406	696.6028442382812	693.3992919921875	23648.0	569.264569091797	835.1266052246093	80.52397918701172	0.8712534686403473	57.12778472900391	1001.1224365234376	1000.0198364257812	181765.0	896.8870483398438	1106.832177734375	63.63402557373047	0.2201544940471649	0.5125741362571716	0.5218163132667542	0.5365586618019622
